 24.42  17.44   1.23   1.19   0.97
 15.05   9.63   1.14   1.22   0.36
 41.28  18.02   1.13   1.39   0.84
 46.63  12.59   1.18   1.26   0.84
 31.73  28.79   1.16   1.34   0.08
 47.68  34.71   1.26   1.32   0.58
 36.07  33.63   1.30   1.11   0.88
 48.98  40.30   1.16   1.02   0.44
 34.43   7.28   1.47   1.09   0.47
 35.47  21.80   1.36   1.15   0.12
 20.54  15.90   1.32   1.07   0.38
 40.54  18.75   1.12   1.40   0.99
 33.66  11.10   1.02   1.23   0.77
 27.25  15.49   1.38   1.44   0.11
 41.96  29.82   1.38   1.27   0.01
 38.85  14.39   1.28   1.34   0.95
 45.17   9.32   1.05   1.31   0.20
 36.70   6.29   1.10   1.37   0.33
 28.96   7.72   1.31   1.16   0.66
 32.13  20.77   1.49   1.04   0.66
 43.69  37.96   1.07   1.36   0.88
  6.48   5.64   1.33   1.28   0.62
 26.06  13.29   1.27   1.30   0.74
 46.36  42.51   1.05   1.06   0.55
 21.49  11.85   1.29   1.42   0.75
 44.38  25.56   1.34   1.46   0.29
  5.00   5.00   1.01   1.01   1.00
 50.00  50.00   1.01   1.01   1.00
  5.00   5.00   1.50   1.01   1.00
 50.00  50.00   1.50   1.01   1.00
