 37.62  25.12   1.01   1.47   0.46
 31.68   7.85   1.28   1.42   0.81
 38.11  11.38   1.20   1.32   0.89
 33.74   5.02   1.19   1.04   0.60
 27.86  22.38   1.29   1.03   0.69
 17.03  16.60   1.46   1.19   0.32
 34.62  19.59   1.14   1.41   0.17
 45.20  43.07   1.03   1.35   0.37
 26.38  23.31   1.33   1.37   0.56
 43.92  17.40   1.05   1.25   0.66
 44.90  25.83   1.41   1.48   0.60
 15.32  14.00   1.27   1.13   0.05
  8.09   5.32   1.27   1.49   0.36
 24.46  23.88   1.26   1.38   0.72
 32.94  17.78   1.44   1.37   0.37
 37.83  37.66   1.11   1.40   0.37
 38.36  21.07   1.44   1.48   0.40
 26.81  22.69   1.37   1.02   0.51
 40.58  11.62   1.27   1.20   0.49
 39.52  15.24   1.34   1.17   0.84
 44.28  12.12   1.08   1.05   0.30
 47.33  35.76   1.42   1.42   0.43
 39.56   9.85   1.17   1.05   0.39
 35.86  20.81   1.21   1.38   0.41
 43.44  35.17   1.21   1.36   0.42
 34.02  23.98   1.21   1.09   0.53
 29.41  20.41   1.07   1.13   0.56
 17.01  13.28   1.38   1.26   0.92
 42.27  35.95   1.29   1.24   0.75
 41.35  12.74   1.09   1.13   0.33
 24.85  23.58   1.23   1.13   0.81
 44.48  25.16   1.05   1.11   0.36
 32.18   9.13   1.28   1.19   0.53
 45.75   7.76   1.49   1.20   0.74
 46.93   9.41   1.22   1.27   0.73
 29.89  13.79   1.03   1.12   0.87
 19.45   6.10   1.06   1.21   0.09
 28.47  16.46   1.26   1.26   0.55
 23.33  13.84   1.36   1.34   0.72
 30.35  22.90   1.17   1.25   0.88
 28.86   6.57   1.05   1.30   0.95
 31.37  19.42   1.43   1.33   0.78
 48.88   9.20   1.40   1.24   0.71
 47.73  30.89   1.35   1.34   0.24
 48.16  20.82   1.48   1.19   0.44
 48.50  38.80   1.32   1.39   0.11
 21.97  13.83   1.31   1.11   0.16
 47.45  31.87   1.12   1.37   0.00
