 12.54  11.31   1.17   1.43   0.01
 29.41  24.86   1.46   1.16   0.56
 33.70  12.03   1.14   1.16   0.73
 48.26   9.08   1.19   1.32   0.94
 38.56  29.14   1.36   1.37   0.11
  7.37   7.36   1.20   1.46   0.58
 34.74   6.94   1.13   1.43   0.98
 29.34  19.49   1.20   1.13   0.52
  7.65   6.03   1.10   1.08   0.20
 46.02  35.44   1.23   1.10   0.33
 20.83  12.17   1.50   1.44   0.76
 21.75  20.84   1.12   1.46   0.01
 18.25  18.18   1.12   1.33   0.02
 42.22  21.43   1.40   1.32   0.62
 44.21  15.92   1.29   1.36   0.75
 29.93   5.34   1.20   1.24   0.38
 46.59  46.23   1.26   1.22   0.78
 48.46  21.64   1.35   1.37   0.33
 23.94  19.05   1.01   1.44   0.76
 25.55   5.65   1.46   1.46   0.32
 26.21  17.13   1.19   1.32   0.30
 49.61  41.38   1.46   1.42   0.82
 48.89  43.30   1.48   1.13   0.82
 29.46   8.18   1.42   1.08   0.91
 38.48  28.53   1.30   1.44   0.10
 21.48   5.94   1.05   1.29   0.92
 18.37   6.77   1.26   1.33   0.98
 47.76  21.04   1.07   1.44   0.49
 35.64  35.00   1.26   1.37   0.80
 19.03  12.27   1.23   1.48   0.56
 20.85   7.59   1.11   1.44   0.46
 24.40  22.81   1.01   1.19   0.67
 43.61  42.27   1.35   1.44   0.75
 26.99  13.76   1.47   1.20   0.47
 34.02  23.96   1.08   1.24   0.25
 41.12  40.36   1.13   1.39   0.52
 46.98  42.16   1.26   1.05   0.72
 22.11   9.12   1.20   1.46   0.19
 43.06  35.22   1.07   1.08   0.91
 48.48  38.74   1.25   1.43   0.31
 40.79  27.37   1.29   1.12   0.21
 31.39   6.17   1.40   1.05   0.95
 19.72   6.81   1.27   1.11   0.87
 30.82  23.58   1.45   1.35   0.70
 28.71  23.14   1.20   1.36   0.84
 43.56   9.10   1.03   1.48   0.00
 10.93  10.06   1.36   1.26   0.61
 26.34   6.22   1.25   1.27   0.12
 34.00  24.47   1.25   1.47   0.71
 39.35  29.33   1.17   1.45   0.18
 35.90  34.03   1.16   1.18   0.12
 45.81  10.47   1.16   1.50   0.44
 45.72  37.25   1.28   1.14   0.58
 24.96  17.00   1.01   1.05   0.20
 46.07   7.43   1.35   1.09   0.23
 13.58  12.82   1.11   1.40   0.29
 47.38   5.17   1.22   1.14   0.26
 37.38  21.14   1.19   1.39   0.27
 47.39  47.13   1.02   1.32   0.30
 20.12  19.56   1.38   1.08   0.40
 43.22  17.33   1.45   1.39   0.85
 41.34  38.35   1.31   1.07   0.12
 48.11   9.33   1.23   1.42   0.97
 43.54   9.40   1.39   1.21   0.26
 46.50  23.70   1.32   1.38   0.82
 11.18   6.50   1.35   1.40   0.98
 45.63  40.58   1.17   1.09   0.35
 49.98  49.93   1.35   1.19   0.42
 28.70  28.66   1.28   1.36   0.53
 43.94  28.55   1.26   1.13   0.16
  8.60   6.97   1.10   1.27   0.64
 37.83  20.61   1.44   1.25   0.12
 49.74  16.44   1.13   1.36   0.47
 34.77  20.38   1.49   1.07   0.21
 19.69  15.06   1.40   1.19   0.90
 34.65  10.11   1.33   1.06   0.52
 39.41  23.25   1.31   1.18   0.77
 26.81  20.25   1.35   1.27   0.10
 18.57   8.88   1.18   1.28   0.97
 16.53  12.45   1.11   1.35   0.59
 35.84  33.45   1.46   1.37   0.61
 25.03  12.55   1.32   1.13   0.14
 33.12   5.98   1.44   1.47   0.55
 38.26  12.27   1.46   1.01   0.18
 30.57  11.58   1.23   1.45   0.34
 29.71   9.21   1.45   1.28   0.02
 43.80  21.18   1.40   1.25   0.19
