 42.21  25.79   1.36   1.31   0.81
 43.41  17.14   1.26   1.28   0.34
 40.88  10.79   1.49   1.23   0.22
 28.84  20.77   1.43   1.44   0.51
 38.93  22.59   1.45   1.47   0.74
 25.53   8.11   1.44   1.47   0.03
 43.97  14.83   1.05   1.32   0.46
 26.29  14.63   1.33   1.22   0.39
 37.79  30.76   1.03   1.20   0.37
 35.31  33.58   1.42   1.37   0.93
 19.64  12.59   1.40   1.43   0.64
 24.07  22.91   1.24   1.39   0.74
 24.06  12.13   1.46   1.26   0.87
 44.01  39.31   1.07   1.05   0.46
 18.71  11.02   1.44   1.50   0.37
 23.27  21.63   1.28   1.34   0.40
 48.34  28.31   1.38   1.25   0.56
 48.08  15.16   1.44   1.30   0.82
 39.04  16.58   1.11   1.39   0.68
 19.89  10.88   1.15   1.06   0.18
 45.73  32.75   1.31   1.10   0.04
 26.98  19.10   1.34   1.35   0.07
 46.90  42.89   1.07   1.32   0.74
 45.75  38.69   1.37   1.13   0.74
 16.84  12.63   1.34   1.40   0.37
 45.37  28.63   1.31   1.29   0.92
 19.11  18.14   1.32   1.08   0.74
 14.06   5.06   1.05   1.06   0.98
 31.79  12.32   1.24   1.06   0.52
 44.13  37.82   1.05   1.10   0.67
  9.43   5.10   1.29   1.34   0.88
 49.31   5.14   1.34   1.04   0.14
 25.10  20.01   1.44   1.01   0.79
 44.17   9.00   1.30   1.42   0.93
 16.89  11.82   1.36   1.07   0.67
 17.77  13.97   1.30   1.47   0.42
 35.56  29.11   1.13   1.29   0.41
 46.24  16.06   1.31   1.06   0.13
  6.74   5.83   1.20   1.14   0.51
 22.14   7.25   1.12   1.41   0.39
 48.61  39.69   1.12   1.04   0.71
 25.89  16.40   1.50   1.47   0.00
 45.06   5.41   1.05   1.40   0.72
 47.52  35.11   1.15   1.04   0.74
 42.57  11.06   1.16   1.48   0.93
 28.96  22.98   1.09   1.12   0.42
 44.85  34.79   1.16   1.30   0.11
 47.42  36.75   1.48   1.15   0.64
 16.07   7.49   1.02   1.02   0.10
 49.46  19.76   1.22   1.20   0.46
 46.26  19.03   1.16   1.10   0.62
 42.25   7.27   1.34   1.35   0.31
 43.01  41.67   1.14   1.48   0.25
 39.48  19.45   1.28   1.44   0.03
 48.02  30.03   1.40   1.07   0.48
 38.41  31.82   1.45   1.26   0.38
 41.13  22.26   1.28   1.33   0.42
 35.98  24.51   1.36   1.12   0.88
 47.85  10.53   1.24   1.32   0.90
 22.58   6.39   1.03   1.43   0.37
 25.87  11.02   1.18   1.31   0.69
 49.99  16.91   1.33   1.42   0.80
 36.73  23.92   1.12   1.13   0.90
 30.66   7.77   1.11   1.38   0.80
 29.82   9.13   1.31   1.23   0.24
 46.66  33.04   1.05   1.01   0.86
 46.07  20.87   1.15   1.17   0.15
 25.13  20.52   1.45   1.10   0.07
 37.92  34.94   1.05   1.23   0.79
 33.71  28.30   1.28   1.39   0.50
 35.86   5.84   1.41   1.05   0.01
 18.37  11.12   1.47   1.13   0.45
 47.46  13.11   1.12   1.38   0.38
 29.68  10.53   1.39   1.09   0.36
 42.04  20.22   1.17   1.44   0.02
 25.30  11.38   1.31   1.38   0.59
 47.67   8.42   1.26   1.47   0.14
 45.60  15.97   1.18   1.31   0.40
 32.41  30.65   1.02   1.16   0.43
 39.46  20.25   1.37   1.25   0.07
 44.24  31.73   1.15   1.34   0.24
 33.06  11.94   1.44   1.03   0.48
 24.44  18.98   1.38   1.48   0.72
 18.73  16.72   1.36   1.03   0.17
 21.38   5.03   1.38   1.10   0.25
 40.21  13.98   1.02   1.22   0.09
 47.54  44.83   1.47   1.03   0.84
 36.87  31.07   1.26   1.46   0.44
 31.24  23.74   1.42   1.09   0.74
 35.52   5.27   1.17   1.16   0.70
 21.01  10.36   1.06   1.32   0.75
 22.38  18.86   1.25   1.40   0.75
 14.90   6.72   1.13   1.25   0.12
 37.32  13.74   1.12   1.40   0.02
 49.89  32.48   1.37   1.40   0.74
 38.20  37.84   1.23   1.12   0.67
 33.46  27.11   1.03   1.36   0.20
 25.36  10.49   1.24   1.39   0.52
 47.52  22.56   1.33   1.23   0.82
 38.69  12.51   1.14   1.17   0.47
 41.96  16.13   1.29   1.38   0.34
 46.60  13.61   1.10   1.18   0.09
 15.95  14.74   1.05   1.25   0.60
 46.41  37.05   1.48   1.40   0.63
 41.64  19.35   1.08   1.01   0.38
 47.06  23.61   1.16   1.36   0.42
 12.25  11.74   1.11   1.06   0.35
 47.41  18.25   1.21   1.02   0.07
 25.55  23.53   1.41   1.25   0.22
 15.54   7.88   1.19   1.16   0.24
 27.64  15.22   1.07   1.09   0.76
 30.63  14.76   1.30   1.03   0.98
 29.50  12.45   1.25   1.13   0.64
 35.37   5.63   1.09   1.31   0.88
 45.84  39.64   1.43   1.09   0.60
 49.21  35.29   1.50   1.43   0.41
 47.60  26.26   1.47   1.49   0.94
 36.28  15.23   1.30   1.42   0.98
 37.03  36.84   1.19   1.12   0.31
 48.73  36.15   1.38   1.24   0.82
 38.25   6.76   1.19   1.14   0.36
 47.78  25.67   1.02   1.48   0.76
 44.51  18.92   1.13   1.34   0.30
 35.38  21.49   1.01   1.20   0.83
 40.66  25.45   1.11   1.24   0.52
 37.24  23.13   1.16   1.07   0.17
 43.15   8.02   1.21   1.25   0.98
 38.77   7.05   1.24   1.27   0.57
 20.43  16.70   1.41   1.36   0.10
 37.39   8.10   1.26   1.30   0.89
 17.86  16.22   1.36   1.42   0.87
 43.06   9.37   1.12   1.31   0.29
 19.22   9.94   1.28   1.11   0.22
 15.21  14.49   1.48   1.11   0.43
 48.45  46.83   1.38   1.18   0.68
 19.43   5.39   1.19   1.16   0.66
 41.80  41.80   1.05   1.11   0.10
 37.44  26.61   1.02   1.24   0.48
 21.61  20.65   1.04   1.01   0.77
 35.86  13.56   1.03   1.28   0.37
 32.72  17.22   1.48   1.12   0.89
 25.64   8.60   1.42   1.09   0.03
 23.47  19.76   1.05   1.08   0.48
 29.83   5.98   1.39   1.14   0.05
 15.16   6.89   1.15   1.43   0.47
 48.78   8.05   1.34   1.02   0.27
 32.43  13.42   1.16   1.07   0.87
 31.19  17.92   1.37   1.26   0.51
 44.54  21.13   1.40   1.31   0.05
 46.42  11.37   1.46   1.17   0.57
 44.28  20.70   1.15   1.10   0.16
 21.22  14.42   1.45   1.17   0.69
 40.86  24.43   1.30   1.23   0.34
 33.83  26.31   1.13   1.26   0.12
 18.64  15.17   1.07   1.40   0.60
 25.48  17.66   1.15   1.10   0.51
 43.02  18.88   1.42   1.08   0.96
 47.34  35.25   1.46   1.16   0.57
 34.78  31.21   1.34   1.17   0.62
 26.40  13.29   1.33   1.13   0.78
 28.74  14.43   1.26   1.42   0.15
 49.31  26.40   1.21   1.19   0.80
 34.88   8.45   1.12   1.45   0.64
 30.57  24.90   1.46   1.03   0.00
 36.46  24.59   1.11   1.15   0.11
 30.34  22.18   1.01   1.02   0.12
 29.40  28.29   1.46   1.22   0.80
 44.01  42.19   1.17   1.21   0.11
 10.89   5.56   1.41   1.39   0.78
 43.79  30.81   1.31   1.34   0.88
 42.94  30.45   1.28   1.13   0.82
 47.19  44.68   1.02   1.30   0.53
 46.17  34.06   1.30   1.19   0.05
 31.11  27.13   1.26   1.20   0.33
 25.24  24.68   1.16   1.07   0.73
 31.46  23.08   1.05   1.20   0.76
 46.47  29.89   1.35   1.03   0.31
 26.30   6.91   1.18   1.23   0.97
 34.77  24.58   1.14   1.09   0.05
 19.46   5.56   1.43   1.18   0.97
 35.32  31.89   1.41   1.09   0.78
 48.18  47.08   1.12   1.22   0.77
 39.28  22.99   1.30   1.37   0.39
 24.23  16.84   1.28   1.21   0.05
 25.50   6.66   1.06   1.21   0.35
 17.33   8.69   1.09   1.33   0.21
 45.11  35.21   1.02   1.18   0.85
 44.41  34.88   1.43   1.47   0.11
 34.39  25.87   1.21   1.01   0.85
 16.97   6.92   1.17   1.29   0.46
 40.31  19.72   1.37   1.26   0.17
 41.34   9.02   1.09   1.46   0.73
 27.25   9.09   1.23   1.26   0.06
 48.79  40.95   1.13   1.13   0.11
 32.97  30.62   1.45   1.02   0.09
 21.28  20.64   1.33   1.42   0.54
 48.09  39.94   1.15   1.14   0.66
 34.74  30.07   1.30   1.43   0.65
 29.60  24.79   1.03   1.49   0.44
 32.30  11.62   1.39   1.04   0.17
 38.68  27.59   1.24   1.32   0.68
 30.30  14.00   1.22   1.44   0.75
 40.47  23.29   1.26   1.21   0.17
 41.11  31.71   1.48   1.01   0.33
 16.33  10.08   1.02   1.06   0.99
 40.51  37.47   1.12   1.21   0.77
 40.13   9.37   1.05   1.28   0.07
 27.89   7.74   1.44   1.03   0.52
 39.71  10.19   1.35   1.44   0.59
 23.98  18.95   1.29   1.22   0.78
 25.79  23.62   1.20   1.02   0.43
 41.96   5.64   1.49   1.31   0.78
 31.81  19.52   1.49   1.42   0.40
 46.98  27.55   1.20   1.15   0.49
 11.73   5.07   1.30   1.45   0.37
 45.67  20.19   1.47   1.02   0.66
 49.35  47.84   1.06   1.48   0.44
 32.84   8.12   1.05   1.35   0.38
 18.31  10.34   1.46   1.33   0.69
 19.06  14.72   1.16   1.44   0.63
 30.58  10.51   1.18   1.46   0.92
 27.92  14.84   1.33   1.43   0.15
 31.87   5.40   1.38   1.21   0.07
 40.83  39.70   1.24   1.14   0.89
 38.17  16.70   1.22   1.05   0.73
 46.05  43.53   1.50   1.39   0.84
 48.89  20.26   1.30   1.48   0.98
 33.81  15.47   1.30   1.25   0.43
