1.000000000000000000e+00 5.151692507332017446e-01
1.373275280287285405e+00 4.885588084648569418e-01
1.885884995448122270e+00 4.618241825059647976e-01
2.589839245713606353e+00 4.351725693009000917e-01
3.556562216056364356e+00 4.088150670004205844e-01
4.884138974113972687e+00 3.829591492657692386e-01
6.707267318638420406e+00 3.578008623245422237e-01
9.210924406964926092e+00 3.335172804724791384e-01
1.264913479667975693e+01 3.102597639548532737e-01
1.737074413330205047e+01 2.881485116158913895e-01
2.385481351845908904e+01 2.672687937705551242e-01
3.275922572076283501e+01 2.476691031406237642e-01
4.498743488367502863e+01 2.293612953524304943e-01
6.178013224928482572e+01 2.123226299911525061e-01
8.484112843082218092e+01 1.964994902095545948e-01
1.165102244257269746e+02 1.818124672083598625e-01
1.600006111045746593e+02 1.681624486533419560e-01
2.197248840607715863e+02 1.554373398879967116e-01
3.017427517446475917e+02 1.435190590668960209e-01
4.143758619767878599e+02 1.322904658006904544e-01
5.690521280004585378e+02 1.216418956440866866e-01
7.814652205779055976e+02 1.114769769074925865e-01
1.073166869823889101e+03 1.017174097507717867e-01
1.473753533952430871e+03 9.230640680068159798e-02
2.023869297412901005e+03 8.321054854218183638e-02
2.779329676669531636e+03 7.441990817733366848e-02
3.816784740739123208e+03 6.594644751757548773e-02
5.241496134634756345e+03 5.782085633641694672e-02
7.198017073415264349e+03 5.008816420231364946e-02
9.884858914007007115e+03 4.280255277321311225e-02
1.357463239573326609e+04 3.602180825776781642e-02
1.864170710804745613e+04 2.980178144283344294e-02
2.560019555383733677e+04 2.419111065250117640e-02
3.515611572460526804e+04 1.922638367581495228e-02
4.827902467551951850e+04 1.492793241018207026e-02
6.630039114327094285e+04 1.129657883947536232e-02
9.104868823043201701e+04 8.311811014908184608e-03
1.250349128494361212e+05 5.931927700472392796e-03
1.717073549890059512e+05 4.096523027804431852e-03
2.358014660499154415e+05 2.731258875741104496e-03
3.238203243818503106e+05 1.754310726350129376e-03
4.446944467282049009e+05 1.083398201936468372e-03
6.106878909728745930e+05 6.421414234019673936e-04
8.386425846438269364e+05 3.647041918539310540e-04
1.151687130487604300e+06 1.982009588873501844e-04
1.581583466923623346e+06 1.029409323374382376e-04
2.171949478837278672e+06 5.104077151137753594e-05
2.982684529320085887e+06 2.413686209277593746e-05
4.096046933010589331e+06 1.087717298842726933e-05
5.625000000000000931e+06 4.667686807545668267e-06
