  0.33   0.22   1.37   1.11   0.72
  0.87   0.53   1.40   1.37   0.52
  0.68   0.57   1.29   1.21   0.54
  0.81   0.24   1.16   1.25   0.69
  0.23   0.15   1.27   1.08   0.47
  0.95   0.64   1.24   1.32   0.61
  0.53   0.34   1.23   1.23   0.63
  0.47   0.38   1.33   1.43   0.87
  0.45   0.12   1.13   1.31   0.92
  0.99   0.27   1.01   1.42   0.24
  0.95   0.50   1.43   1.26   0.73
  0.72   0.20   1.44   1.34   0.58
  0.76   0.70   1.15   1.14   0.18
  0.88   0.42   1.08   1.03   0.41
  0.69   0.61   1.03   1.05   0.29
  0.48   0.18   1.18   1.18   0.80
  0.37   0.33   1.22   1.28   0.08
  0.93   0.44   1.20   1.30   0.80
  0.70   0.29   1.41   1.10   0.96
  0.77   0.41   1.05   1.04   0.21
  0.61   0.59   1.48   1.06   0.10
  0.91   0.85   1.04   1.10   0.57
  0.43   0.11   1.22   1.49   0.18
  0.97   0.16   1.07   1.01   0.93
  0.82   0.68   1.38   1.40   0.15
