  0.75   0.46   1.30   1.43   0.87
  0.83   0.23   1.06   1.25   0.33
  0.95   0.91   1.50   1.19   0.03
  0.25   0.19   1.36   1.35   0.02
  0.88   0.47   1.03   1.32   0.98
  0.66   0.35   1.13   1.02   0.91
  0.75   0.13   1.11   1.33   0.94
  0.81   0.28   1.16   1.11   1.00
  0.66   0.49   1.44   1.22   0.75
  0.56   0.26   1.29   1.31   0.26
  0.93   0.42   1.47   1.26   0.41
  0.73   0.15   1.08   1.02   0.73
  0.90   0.72   1.35   1.38   0.69
  0.53   0.11   1.23   1.27   0.66
  0.61   0.39   1.10   1.08   0.14
  0.92   0.20   1.08   1.16   0.18
  0.78   0.32   1.18   1.46   0.89
  0.68   0.21   1.39   1.11   0.59
  0.55   0.34   1.41   1.28   0.16
  0.97   0.94   1.05   1.09   0.40
  0.79   0.16   1.43   1.36   0.30
  1.00   0.66   1.17   1.03   0.37
  0.30   0.29   1.37   1.18   0.63
